,Google Trend
2015-03-27,17.704
2015-03-28,16.552
2015-03-29,11.744
2015-03-30,21.324
2015-03-31,24.452
2015-04-01,30.624
2015-04-02,47.872
2015-04-03,33.828
2015-04-04,26.548
2015-04-05,31.356
2015-04-06,18.228
2015-04-07,34.112
2015-04-08,39.692
2015-04-09,29.988
2015-04-10,37.512
2015-04-11,11.24
2015-04-12,14.816
2015-04-13,34.712
2015-04-14,29.096
2015-04-15,21.32
2015-04-16,21.296
2015-04-17,21.196
2015-04-18,21.824
2015-04-19,14.16
2015-04-20,28.82
2015-04-21,40.164
2015-04-22,29.932
2015-04-23,26.36
2015-04-24,29.812
2015-04-25,12.784
2015-04-26,19.272
2015-04-27,36.6
2015-04-28,35.856
2015-04-29,41.344
2015-04-30,42.28
2015-05-01,25.704
2015-05-02,16.38
2015-05-03,18.5
2015-05-04,49.756
2015-05-05,28.196
2015-05-06,30.988
2015-05-07,49.544
2015-05-08,31.876
2015-05-09,23.476
2015-05-10,21.272
2015-05-11,50.512
2015-05-12,41.292
2015-05-13,58.46
2015-05-14,23.424
2015-05-15,55.608
2015-05-16,27.72
2015-05-17,24.24
2015-05-18,46.368
2015-05-19,47.464
2015-05-20,63.028
2015-05-21,71.524
2015-05-22,53.876
2015-05-23,17.072
2015-05-24,24.728
2015-05-25,37.064
2015-05-26,40.084
2015-05-27,33.084
2015-05-28,57.264
2015-05-29,29.62
2015-05-30,22.416
2015-05-31,12.532
2015-06-01,27.168
2015-06-02,23.412
2015-06-03,25.464
2015-06-04,20.972
2015-06-05,28.724
2015-06-06,12.44
2015-06-07,20.724
2015-06-08,21.132
2015-06-09,24.644
2015-06-10,15.22
2015-06-11,73.236
2015-06-12,36.92
2015-06-13,29.12
2015-06-14,58.22
2015-06-15,97.152
2015-06-16,79.084
2015-06-17,54.112
2015-06-18,44.78
2015-06-19,28.268
2015-06-20,19.44
2015-06-21,18.28
2015-06-22,34.44
2015-06-23,32.532
2015-06-24,18.268
2015-06-25,28.756
2015-06-26,19.948
2015-06-27,17.976
2015-06-28,13.76
2015-06-29,23.808
2015-06-30,39.256
2015-07-01,36.864
2015-07-02,23.388
2015-07-03,26.02
2015-07-04,20.072
2015-07-05,15.288
2015-07-06,27.188
2015-07-07,23.92
2015-07-08,22.36
2015-07-09,23.864
2015-07-10,22.188
2015-07-11,20.712
2015-07-12,14.04
2015-07-13,29.684
2015-07-14,42.744
2015-07-15,29.812
2015-07-16,26.28
2015-07-17,17.496
2015-07-18,13.992
2015-07-19,10.776
2015-07-20,21.336
2015-07-21,25.504
2015-07-22,13.024
2015-07-23,17.772
2015-07-24,22.412
2015-07-25,7.656
2015-07-26,6.18
2015-07-27,17.96
2015-07-28,19.736
2015-07-29,25.124
2015-07-30,24.976
2015-07-31,18.516
2015-08-01,16.14
2015-08-02,12.772
2015-08-03,17.116
2015-08-04,30.824
2015-08-05,21.372
2015-08-06,14.644
2015-08-07,22.992
2015-08-08,20.52
2015-08-09,22.46
2015-08-10,17.196
2015-08-11,19.064
2015-08-12,15.768
2015-08-13,16.924
2015-08-14,13.512
2015-08-15,9.464
2015-08-16,9.084
2015-08-17,19.116
2015-08-18,24.884
2015-08-19,25.552
2015-08-20,21.124
2015-08-21,21.82
2015-08-22,6.736
2015-08-23,11.008
2015-08-24,26.048
2015-08-25,22.316
2015-08-26,27.936
2015-08-27,47.288
2015-08-28,15.648
2015-08-29,13.036
2015-08-30,17.424
2015-08-31,19.848
2015-09-01,11.86
2015-09-02,18.216
2015-09-03,13.704
2015-09-04,17.964
2015-09-05,14.944
2015-09-06,14.768
2015-09-07,20.0
2015-09-08,21.736
2015-09-09,14.444
2015-09-10,17.06
2015-09-11,14.424
2015-09-12,10.284
2015-09-13,8.944
2015-09-14,17.82
2015-09-15,15.284
2015-09-16,10.9
2015-09-17,11.052
2015-09-18,10.512
2015-09-19,9.008
2015-09-20,10.012
2015-09-21,16.032
2015-09-22,23.164
2015-09-23,28.168
2015-09-24,21.252
2015-09-25,11.924
2015-09-26,16.636
2015-09-27,21.452
2015-09-28,18.34
2015-09-29,16.272
2015-09-30,18.044
2015-10-01,17.368
2015-10-02,14.32
2015-10-03,9.952
2015-10-04,6.228
2015-10-05,15.108
2015-10-06,18.724
2015-10-07,11.56
2015-10-08,14.6
2015-10-09,6.348
2015-10-10,8.256
2015-10-11,9.304
2015-10-12,11.944
2015-10-13,14.136
2015-10-14,16.34
2015-10-15,16.084
2015-10-16,14.884
2015-10-17,19.996
2015-10-18,13.236
2015-10-19,13.948
2015-10-20,14.34
2015-10-21,14.244
2015-10-22,12.976
2015-10-23,7.724
2015-10-24,18.392
2015-10-25,14.692
2015-10-26,16.784
2015-10-27,15.6
2015-10-28,11.844
2015-10-29,14.556
2015-10-30,23.336
2015-10-31,13.412
2015-11-01,12.58
2015-11-02,20.176
2015-11-03,27.28
2015-11-04,37.076
2015-11-05,30.008
2015-11-06,20.332
2015-11-07,15.816
2015-11-08,12.576
2015-11-09,14.972
2015-11-10,19.612
2015-11-11,38.08
2015-11-12,71.784
2015-11-13,25.136
2015-11-14,7.84
2015-11-15,11.776
2015-11-16,17.42
2015-11-17,8.12
2015-11-18,14.38
2015-11-19,15.68
2015-11-20,18.532
2015-11-21,10.684
2015-11-22,12.068
2015-11-23,17.844
2015-11-24,16.468
2015-11-25,9.604
2015-11-26,14.484
2015-11-27,9.932
2015-11-28,13.528
2015-11-29,3.424
2015-11-30,17.688
2015-12-01,21.08
2015-12-02,32.132
2015-12-03,24.492
2015-12-04,15.116
2015-12-05,16.212
2015-12-06,16.128
2015-12-07,21.108
2015-12-08,14.484
2015-12-09,14.896
2015-12-10,10.676
2015-12-11,14.776
2015-12-12,12.084
2015-12-13,15.52
2015-12-14,21.844
2015-12-15,34.848
2015-12-16,13.48
2015-12-17,24.564
2015-12-18,15.648
2015-12-19,12.008
2015-12-20,15.896
2015-12-21,15.996
2015-12-22,11.084
2015-12-23,18.184
2015-12-24,31.996
2015-12-25,12.372
2015-12-26,13.232
2015-12-27,15.38
2015-12-28,15.54
2015-12-29,26.848
2015-12-30,30.656
2015-12-31,13.984
2016-01-01,18.964
2016-01-02,16.132
2016-01-03,21.144
2016-01-04,22.164
2016-01-05,22.516
2016-01-06,10.768
2016-01-07,16.92
2016-01-08,26.444
2016-01-09,14.98
2016-01-10,14.908
2016-01-11,20.352
2016-01-12,19.28
2016-01-13,12.832
2016-01-14,21.932
2016-01-15,22.312
2016-01-16,14.996
2016-01-17,13.368
2016-01-18,20.148
2016-01-19,11.256
2016-01-20,22.776
2016-01-21,93.076
2016-01-22,41.396
2016-01-23,38.44
2016-01-24,22.408
2016-01-25,26.468
2016-01-26,29.072
2016-01-27,20.412
2016-01-28,16.312
2016-01-29,17.744
2016-01-30,14.06
2016-01-31,10.268
2016-02-01,23.112
2016-02-02,17.392
2016-02-03,21.232
2016-02-04,21.504
2016-02-05,17.172
2016-02-06,15.46
2016-02-07,14.712
2016-02-08,21.476
2016-02-09,30.512
2016-02-10,12.012
2016-02-11,15.932
2016-02-12,18.088
2016-02-13,11.976
2016-02-14,11.292
2016-02-15,19.512
2016-02-16,15.644
2016-02-17,23.812
2016-02-18,12.48
2016-02-19,18.016
2016-02-20,9.568
2016-02-21,13.04
2016-02-22,33.156
2016-02-23,26.504
2016-02-24,20.972
2016-02-25,40.416
2016-02-26,18.196
2016-02-27,12.552
2016-02-28,9.456
2016-02-29,14.384
2016-03-01,20.092
2016-03-02,13.836
2016-03-03,19.996
2016-03-04,18.744
2016-03-05,16.812
2016-03-06,12.276
2016-03-07,21.432
2016-03-08,10.976
2016-03-09,11.192
2016-03-10,13.748
2016-03-11,18.676
2016-03-12,9.52
2016-03-13,7.764
2016-03-14,17.872
2016-03-15,16.772
2016-03-16,15.712
2016-03-17,10.36
2016-03-18,18.088
2016-03-19,8.988
2016-03-20,7.584
2016-03-21,13.9
2016-03-22,16.604
2016-03-23,27.6
2016-03-24,22.812
2016-03-25,9.788
2016-03-26,8.548
2016-03-27,12.168
2016-03-28,13.004
2016-03-29,27.312
2016-03-30,23.016
2016-03-31,27.492
2016-04-01,20.14
2016-04-02,11.984
2016-04-03,11.388
2016-04-04,14.788
2016-04-05,12.768
2016-04-06,12.624
2016-04-07,12.864
2016-04-08,13.524
2016-04-09,9.564
2016-04-10,11.2
2016-04-11,16.356
2016-04-12,16.204
2016-04-13,18.276
2016-04-14,15.46
2016-04-15,11.368
2016-04-16,10.684
2016-04-17,12.692
2016-04-18,15.432
2016-04-19,15.792
2016-04-20,34.856
2016-04-21,24.452
2016-04-22,24.104
2016-04-23,15.904
2016-04-24,15.364
2016-04-25,26.812
2016-04-26,19.144
2016-04-27,28.18
2016-04-28,32.688
2016-04-29,22.304
2016-04-30,8.68
2016-05-01,13.156
2016-05-02,22.52
2016-05-03,24.964
2016-05-04,20.22
2016-05-05,4.948
2016-05-06,17.188
2016-05-07,14.204
2016-05-08,10.872
2016-05-09,18.996
2016-05-10,29.284
2016-05-11,33.352
2016-05-12,24.4
2016-05-13,22.312
2016-05-14,15.388
2016-05-15,39.212
2016-05-16,79.672
2016-05-17,51.496
2016-05-18,61.624
2016-05-19,38.396
2016-05-20,93.428
2016-05-21,31.288
2016-05-22,43.26
2016-05-23,56.208
2016-05-24,47.408
2016-05-25,53.356
2016-05-26,45.536
2016-05-27,38.54
2016-05-28,23.012
2016-05-29,23.06
2016-05-30,42.016
2016-05-31,66.2
2016-06-01,70.18
2016-06-02,68.324
2016-06-03,32.644
2016-06-04,25.94
2016-06-05,27.26
2016-06-06,23.616
2016-06-07,42.816
2016-06-08,44.156
2016-06-09,32.268
2016-06-10,34.84
2016-06-11,20.272
2016-06-12,14.848
2016-06-13,41.636
2016-06-14,68.06
2016-06-15,49.396
2016-06-16,44.012
2016-06-17,37.764
2016-06-18,30.104
2016-06-19,22.924
2016-06-20,35.312
2016-06-21,37.968
2016-06-22,28.044
2016-06-23,20.14
2016-06-24,29.168
2016-06-25,19.028
2016-06-26,21.12
2016-06-27,42.688
2016-06-28,30.764
2016-06-29,36.664
2016-06-30,42.616
2016-07-01,37.484
2016-07-02,20.172
2016-07-03,16.064
2016-07-04,37.724
2016-07-05,34.052
2016-07-06,23.048
2016-07-07,25.172
2016-07-08,19.856
2016-07-09,20.604
2016-07-10,19.472
2016-07-11,19.136
2016-07-12,18.292
2016-07-13,21.752
2016-07-14,21.488
2016-07-15,28.444
2016-07-16,15.72
2016-07-17,11.632
2016-07-18,18.152
2016-07-19,32.416
2016-07-20,20.068
2016-07-21,21.492
2016-07-22,20.524
2016-07-23,21.448
2016-07-24,13.368
2016-07-25,26.68
2016-07-26,23.236
2016-07-27,20.232
2016-07-28,20.28
2016-07-29,13.448
2016-07-30,11.88
2016-07-31,7.516
2016-08-01,20.6
2016-08-02,19.524
2016-08-03,19.74
2016-08-04,17.252
2016-08-05,14.604
2016-08-06,12.468
2016-08-07,19.48
2016-08-08,18.304
2016-08-09,32.244
2016-08-10,23.18
2016-08-11,25.556
2016-08-12,23.9
2016-08-13,18.296
2016-08-14,14.612
2016-08-15,16.952
2016-08-16,24.388
2016-08-17,21.776
2016-08-18,24.336
2016-08-19,18.856
2016-08-20,10.26
2016-08-21,15.628
2016-08-22,27.316
2016-08-23,39.496
2016-08-24,34.612
2016-08-25,65.156
2016-08-26,38.668
2016-08-27,20.136
2016-08-28,11.18
2016-08-29,26.052
2016-08-30,34.584
2016-08-31,69.732
2016-09-01,34.484
2016-09-02,36.6
2016-09-03,21.132
2016-09-04,10.272
2016-09-05,32.008
2016-09-06,21.496
2016-09-07,31.584
2016-09-08,39.624
2016-09-09,21.38
2016-09-10,15.092
2016-09-11,21.224
2016-09-12,26.988
2016-09-13,68.132
2016-09-14,34.752
2016-09-15,30.828
2016-09-16,23.62
2016-09-17,16.7
2016-09-18,19.904
2016-09-19,19.908
2016-09-20,20.96
2016-09-21,33.164
2016-09-22,50.612
2016-09-23,21.272
2016-09-24,17.128
2016-09-25,25.644
2016-09-26,23.04
2016-09-27,31.992
2016-09-28,27.892
2016-09-29,37.236
2016-09-30,20.96
2016-10-01,19.608
2016-10-02,16.316
2016-10-03,21.708
2016-10-04,28.968
2016-10-05,23.028
2016-10-06,23.364
2016-10-07,45.384
2016-10-08,20.536
2016-10-09,27.244
2016-10-10,35.1
2016-10-11,31.668
2016-10-12,23.904
2016-10-13,16.652
2016-10-14,20.664
2016-10-15,15.148
2016-10-16,20.156
2016-10-17,22.184
2016-10-18,25.424
