,Google Trend
2015-02-27,19.696
2015-02-28,11.144
2015-03-01,12.284
2015-03-02,10.048
2015-03-03,31.396
2015-03-04,33.944
2015-03-05,26.152
2015-03-06,25.704
2015-03-07,23.624
2015-03-08,8.512
2015-03-09,47.436
2015-03-10,22.108
2015-03-11,25.46
2015-03-12,32.38
2015-03-13,26.86
2015-03-14,0.0
2015-03-15,28.672
2015-03-16,41.448
2015-03-17,44.368
2015-03-18,9.348
2015-03-19,0.0
2015-03-20,9.188
2015-03-21,0.0
2015-03-22,0.0
2015-03-23,17.588
2015-03-24,31.14
2015-03-25,30.392
2015-03-26,27.996
2015-03-27,18.74
2015-03-28,0.0
2015-03-29,16.46
2015-03-30,19.968
2015-03-31,16.376
2015-04-01,17.04
2015-04-02,28.472
2015-04-03,0.0
2015-04-04,19.624
2015-04-05,12.244
2015-04-06,0.0
2015-04-07,33.424
2015-04-08,7.504
2015-04-09,31.084
2015-04-10,34.312
2015-04-11,0.0
2015-04-12,11.096
2015-04-13,9.892
2015-04-14,31.908
2015-04-15,19.076
2015-04-16,31.832
2015-04-17,0.0
2015-04-18,24.628
2015-04-19,0.0
2015-04-20,0.0
2015-04-21,30.608
2015-04-22,12.192
2015-04-23,0.0
2015-04-24,11.772
2015-04-25,24.744
2015-04-26,13.408
2015-04-27,39.52
2015-04-28,30.64
2015-04-29,55.044
2015-04-30,30.44
2015-05-01,12.688
2015-05-02,0.0
2015-05-03,17.448
2015-05-04,27.8
2015-05-05,43.696
2015-05-06,0.0
2015-05-07,35.996
2015-05-08,42.496
2015-05-09,17.008
2015-05-10,51.172
2015-05-11,7.472
2015-05-12,29.956
2015-05-13,0.0
2015-05-14,13.072
2015-05-15,26.456
2015-05-16,23.612
2015-05-17,9.908
2015-05-18,30.848
2015-05-19,33.528
2015-05-20,24.788
2015-05-21,17.38
2015-05-22,27.064
2015-05-23,10.856
2015-05-24,0.0
2015-05-25,24.132
2015-05-26,23.324
2015-05-27,23.86
2015-05-28,27.0
2015-05-29,16.664
2015-05-30,38.552
2015-05-31,9.42
2015-06-01,23.884
2015-06-02,39.456
2015-06-03,18.148
2015-06-04,19.824
2015-06-05,9.0
2015-06-06,0.0
2015-06-07,24.004
2015-06-08,25.176
2015-06-09,16.492
2015-06-10,11.764
2015-06-11,0.0
2015-06-12,21.548
2015-06-13,23.004
2015-06-14,0.0
2015-06-15,34.988
2015-06-16,36.492
2015-06-17,15.968
2015-06-18,24.32
2015-06-19,0.0
2015-06-20,12.748
2015-06-21,0.0
2015-06-22,14.832
2015-06-23,7.592
2015-06-24,7.696
2015-06-25,18.932
2015-06-26,35.984
2015-06-27,0.0
2015-06-28,14.3
2015-06-29,23.96
2015-06-30,22.224
2015-07-01,19.136
2015-07-02,21.36
2015-07-03,18.968
2015-07-04,0.0
2015-07-05,0.0
2015-07-06,38.316
2015-07-07,16.708
2015-07-08,16.384
2015-07-09,36.264
2015-07-10,8.064
2015-07-11,0.0
2015-07-12,0.0
2015-07-13,20.624
2015-07-14,30.488
2015-07-15,0.0
2015-07-16,42.564
2015-07-17,29.076
2015-07-18,33.396
2015-07-19,0.0
2015-07-20,18.812
2015-07-21,8.336
2015-07-22,30.684
2015-07-23,27.156
2015-07-24,9.504
2015-07-25,0.0
2015-07-26,0.0
2015-07-27,21.444
2015-07-28,0.0
2015-07-29,19.664
