,Google Trend
2014-11-20,20.288
2014-11-21,21.32
2014-11-22,17.668
2014-11-23,13.884
2014-11-24,34.984
2014-11-25,27.72
2014-11-26,25.532
2014-11-27,20.56
2014-11-28,37.04
2014-11-29,25.688
2014-11-30,16.152
2014-12-01,53.468
2014-12-02,58.152
2014-12-03,23.168
2014-12-04,30.032
2014-12-05,24.068
2014-12-06,24.388
2014-12-07,21.096
2014-12-08,32.208
2014-12-09,37.412
2014-12-10,30.684
2014-12-11,44.336
2014-12-12,47.208
2014-12-13,24.18
2014-12-14,19.772
2014-12-15,41.388
2014-12-16,26.904
2014-12-17,48.752
2014-12-18,55.692
2014-12-19,40.884
2014-12-20,24.628
2014-12-21,14.992
2014-12-22,37.544
2014-12-23,36.3
2014-12-24,23.552
2014-12-25,21.768
2014-12-26,13.644
2014-12-27,26.632
2014-12-28,18.132
2014-12-29,22.424
2014-12-30,26.0
2014-12-31,12.576
2015-01-01,17.676
2015-01-02,29.736
2015-01-03,18.312
2015-01-04,16.548
2015-01-05,27.612
2015-01-06,21.08
2015-01-07,42.604
2015-01-08,24.24
2015-01-09,45.2
2015-01-10,16.652
2015-01-11,18.548
2015-01-12,38.892
2015-01-13,59.588
2015-01-14,52.62
2015-01-15,31.016
2015-01-16,37.68
2015-01-17,15.572
2015-01-18,18.752
2015-01-19,30.2
2015-01-20,28.528
2015-01-21,33.436
2015-01-22,69.924
2015-01-23,43.46
2015-01-24,24.3
2015-01-25,22.572
2015-01-26,27.952
2015-01-27,24.104
2015-01-28,41.156
2015-01-29,35.888
2015-01-30,27.196
2015-01-31,30.748
2015-02-01,26.952
2015-02-02,53.488
2015-02-03,84.564
2015-02-04,52.56
2015-02-05,58.08
2015-02-06,60.6
2015-02-07,21.832
2015-02-08,12.368
2015-02-09,69.764
2015-02-10,73.224
2015-02-11,57.012
2015-02-12,87.392
2015-02-13,77.028
2015-02-14,40.384
2015-02-15,34.984
2015-02-16,37.008
2015-02-17,55.128
2015-02-18,55.72
2015-02-19,53.256
2015-02-20,52.812
2015-02-21,13.116
2015-02-22,31.148
2015-02-23,36.524
2015-02-24,49.508
2015-02-25,55.272
2015-02-26,66.204
2015-02-27,57.5
2015-02-28,27.684
2015-03-01,14.252
2015-03-02,46.648
2015-03-03,47.136
2015-03-04,46.696
2015-03-05,38.196
2015-03-06,40.628
2015-03-07,26.364
2015-03-08,23.4
2015-03-09,32.944
2015-03-10,24.02
2015-03-11,32.808
2015-03-12,26.584
2015-03-13,52.472
2015-03-14,28.08
2015-03-15,29.168
2015-03-16,44.58
2015-03-17,41.524
2015-03-18,30.164
2015-03-19,34.576
2015-03-20,22.476
2015-03-21,20.68
2015-03-22,20.504
2015-03-23,19.924
2015-03-24,43.256
2015-03-25,18.4
2015-03-26,27.336
2015-03-27,25.244
2015-03-28,17.928
2015-03-29,13.692
2015-03-30,45.228
2015-03-31,37.54
2015-04-01,23.448
2015-04-02,26.804
2015-04-03,23.224
2015-04-04,11.284
2015-04-05,19.272
2015-04-06,23.7
2015-04-07,38.048
2015-04-08,55.684
2015-04-09,35.316
2015-04-10,28.44
2015-04-11,26.996
2015-04-12,24.648
2015-04-13,27.988
2015-04-14,80.084
2015-04-15,61.82
2015-04-16,76.092
2015-04-17,49.64
2015-04-18,32.304
2015-04-19,27.604
2015-04-20,61.468
2015-04-21,49.496
2015-04-22,56.14
2015-04-23,51.14
2015-04-24,39.48
2015-04-25,30.128
2015-04-26,33.748
2015-04-27,39.052
2015-04-28,46.92
2015-04-29,36.624
2015-04-30,64.052
2015-05-01,31.496
2015-05-02,38.64
2015-05-03,42.388
2015-05-04,51.524
2015-05-05,57.644
2015-05-06,69.216
2015-05-07,46.004
2015-05-08,30.068
2015-05-09,20.872
2015-05-10,9.112
2015-05-11,33.804
2015-05-12,29.16
2015-05-13,30.676
2015-05-14,28.176
2015-05-15,59.324
2015-05-16,18.092
2015-05-17,21.864
2015-05-18,29.668
2015-05-19,31.82
2015-05-20,28.28
2015-05-21,26.716
2015-05-22,25.772
2015-05-23,12.1
2015-05-24,13.696
2015-05-25,24.688
2015-05-26,18.464
2015-05-27,22.564
2015-05-28,25.808
2015-05-29,23.628
2015-05-30,18.544
2015-05-31,10.112
2015-06-01,17.668
2015-06-02,30.972
2015-06-03,36.096
2015-06-04,17.752
2015-06-05,21.324
2015-06-06,13.344
2015-06-07,17.604
2015-06-08,20.16
2015-06-09,37.256
2015-06-10,23.38
2015-06-11,25.384
2015-06-12,19.892
2015-06-13,6.172
2015-06-14,11.124
2015-06-15,18.156
2015-06-16,27.236
2015-06-17,11.64
2015-06-18,22.488
2015-06-19,0.0
2015-06-20,5.092
2015-06-21,8.96
2015-06-22,18.364
2015-06-23,19.196
2015-06-24,14.724
2015-06-25,12.824
2015-06-26,11.196
2015-06-27,12.052
2015-06-28,14.648
2015-06-29,22.052
2015-06-30,15.612
2015-07-01,30.724
2015-07-02,22.656
2015-07-03,16.364
2015-07-04,16.324
2015-07-05,7.812
2015-07-06,22.332
2015-07-07,31.144
2015-07-08,17.636
2015-07-09,18.568
2015-07-10,29.484
2015-07-11,18.4
2015-07-12,13.088
2015-07-13,21.292
2015-07-14,15.38
2015-07-15,29.78
2015-07-16,16.628
2015-07-17,19.404
2015-07-18,8.58
2015-07-19,13.228
2015-07-20,13.548
2015-07-21,18.896
2015-07-22,30.068
2015-07-23,24.972
2015-07-24,22.864
2015-07-25,13.312
2015-07-26,15.564
2015-07-27,22.668
2015-07-28,37.624
2015-07-29,32.796
2015-07-30,27.892
2015-07-31,20.4
2015-08-01,8.012
2015-08-02,12.756
2015-08-03,22.928
2015-08-04,19.376
2015-08-05,21.072
2015-08-06,15.656
2015-08-07,10.7
2015-08-08,7.36
2015-08-09,8.852
2015-08-10,17.36
2015-08-11,18.532
2015-08-12,18.924
2015-08-13,27.596
2015-08-14,28.772
2015-08-15,7.9
2015-08-16,5.648
2015-08-17,20.512
2015-08-18,20.132
2015-08-19,29.496
2015-08-20,24.504
2015-08-21,15.344
2015-08-22,10.204
2015-08-23,7.268
2015-08-24,25.984
2015-08-25,29.404
2015-08-26,21.252
2015-08-27,19.572
2015-08-28,24.232
2015-08-29,9.796
2015-08-30,14.06
2015-08-31,18.02
2015-09-01,24.224
2015-09-02,26.696
2015-09-03,21.316
2015-09-04,20.036
2015-09-05,10.208
2015-09-06,9.464
2015-09-07,22.32
2015-09-08,18.312
2015-09-09,21.852
2015-09-10,27.044
2015-09-11,24.224
2015-09-12,12.256
2015-09-13,9.4
2015-09-14,12.012
2015-09-15,30.04
2015-09-16,22.82
2015-09-17,34.576
2015-09-18,19.068
2015-09-19,8.344
2015-09-20,4.012
2015-09-21,13.964
2015-09-22,23.192
2015-09-23,25.58
2015-09-24,19.152
2015-09-25,20.276
2015-09-26,12.276
2015-09-27,12.576
2015-09-28,26.532
2015-09-29,18.44
2015-09-30,19.416
2015-10-01,24.716
2015-10-02,20.952
2015-10-03,21.92
2015-10-04,12.84
2015-10-05,34.284
2015-10-06,22.912
2015-10-07,49.98
2015-10-08,28.38
2015-10-09,24.068
2015-10-10,5.24
2015-10-11,11.008
2015-10-12,12.616
2015-10-13,15.988
2015-10-14,24.636
2015-10-15,14.008
2015-10-16,15.66
2015-10-17,12.544
2015-10-18,8.648
2015-10-19,18.26
2015-10-20,16.832
2015-10-21,16.508
2015-10-22,14.812
2015-10-23,12.636
2015-10-24,5.168
2015-10-25,4.916
2015-10-26,15.156
2015-10-27,17.04
2015-10-28,20.152
2015-10-29,12.084
2015-10-30,17.74
2015-10-31,10.988
2015-11-01,14.428
2015-11-02,10.9
2015-11-03,21.748
2015-11-04,20.904
2015-11-05,23.188
2015-11-06,21.26
2015-11-07,9.932
2015-11-08,4.552
2015-11-09,99.456
2015-11-10,35.188
2015-11-11,31.228
2015-11-12,25.024
2015-11-13,24.852
2015-11-14,2.472
2015-11-15,12.872
2015-11-16,30.096
2015-11-17,24.764
