,Google Trend
2014-11-26,29.616
2014-11-27,46.876
2014-11-28,19.492
2014-11-29,19.324
2014-11-30,21.156
2014-12-01,23.976
2014-12-02,54.428
2014-12-03,28.764
2014-12-04,34.784
2014-12-05,30.524
2014-12-06,25.264
2014-12-07,11.836
2014-12-08,33.28
2014-12-09,34.892
2014-12-10,16.816
2014-12-11,27.952
2014-12-12,37.04
2014-12-13,24.916
2014-12-14,38.832
2014-12-15,28.656
2014-12-16,19.532
2014-12-17,30.976
2014-12-18,29.004
2014-12-19,40.66
2014-12-20,28.676
2014-12-21,22.08
2014-12-22,37.84
2014-12-23,46.252
2014-12-24,46.424
2014-12-25,29.936
2014-12-26,23.536
2014-12-27,38.688
2014-12-28,25.592
2014-12-29,50.592
2014-12-30,50.18
2014-12-31,25.184
2015-01-01,16.34
2015-01-02,27.548
2015-01-03,14.752
2015-01-04,18.648
2015-01-05,28.816
2015-01-06,12.768
2015-01-07,30.632
2015-01-08,24.864
2015-01-09,21.136
2015-01-10,19.596
2015-01-11,22.048
2015-01-12,35.004
2015-01-13,29.076
2015-01-14,48.04
2015-01-15,32.044
2015-01-16,34.536
2015-01-17,26.22
2015-01-18,14.7
2015-01-19,44.432
2015-01-20,71.624
2015-01-21,34.432
2015-01-22,47.152
2015-01-23,61.464
2015-01-24,38.556
2015-01-25,52.204
2015-01-26,48.772
2015-01-27,52.916
2015-01-28,64.176
2015-01-29,66.412
2015-01-30,64.452
2015-01-31,34.484
2015-02-01,29.032
2015-02-02,62.016
2015-02-03,76.588
2015-02-04,49.956
2015-02-05,61.52
2015-02-06,31.568
2015-02-07,40.24
2015-02-08,14.448
2015-02-09,65.148
2015-02-10,47.92
2015-02-11,35.54
2015-02-12,52.528
2015-02-13,50.28
2015-02-14,33.14
2015-02-15,32.792
2015-02-16,50.9
2015-02-17,66.64
2015-02-18,52.344
2015-02-19,44.42
2015-02-20,39.388
2015-02-21,27.516
2015-02-22,41.192
2015-02-23,36.372
2015-02-24,41.78
2015-02-25,33.268
2015-02-26,44.876
2015-02-27,33.828
2015-02-28,18.164
2015-03-01,24.372
2015-03-02,50.972
2015-03-03,27.628
2015-03-04,32.5
2015-03-05,56.828
2015-03-06,27.832
2015-03-07,7.012
2015-03-08,11.492
2015-03-09,51.044
2015-03-10,27.176
2015-03-11,38.96
2015-03-12,48.064
2015-03-13,47.688
2015-03-14,21.56
2015-03-15,23.868
2015-03-16,57.344
2015-03-17,37.696
2015-03-18,42.64
2015-03-19,33.208
2015-03-20,33.128
2015-03-21,19.104
2015-03-22,24.02
2015-03-23,27.604
2015-03-24,40.408
2015-03-25,28.6
2015-03-26,23.104
2015-03-27,20.708
2015-03-28,18.952
2015-03-29,11.868
2015-03-30,28.496
2015-03-31,23.548
2015-04-01,32.576
2015-04-02,40.212
2015-04-03,13.012
2015-04-04,37.772
2015-04-05,26.872
2015-04-06,20.36
2015-04-07,27.744
2015-04-08,41.76
2015-04-09,29.14
2015-04-10,22.98
2015-04-11,24.448
2015-04-12,20.456
2015-04-13,19.636
2015-04-14,40.224
2015-04-15,60.016
2015-04-16,52.912
2015-04-17,28.62
2015-04-18,17.112
2015-04-19,23.524
2015-04-20,47.572
2015-04-21,13.736
2015-04-22,35.128
2015-04-23,40.188
2015-04-24,23.62
2015-04-25,13.12
2015-04-26,23.156
2015-04-27,26.064
2015-04-28,32.188
2015-04-29,30.488
2015-04-30,17.476
2015-05-01,14.636
2015-05-02,17.36
2015-05-03,24.688
2015-05-04,28.28
2015-05-05,28.984
2015-05-06,33.256
2015-05-07,25.264
2015-05-08,27.572
2015-05-09,14.512
2015-05-10,33.34
2015-05-11,30.136
2015-05-12,37.848
2015-05-13,32.572
2015-05-14,16.336
2015-05-15,29.988
2015-05-16,11.996
2015-05-17,18.164
2015-05-18,36.84
2015-05-19,31.936
2015-05-20,30.408
2015-05-21,57.824
2015-05-22,27.576
2015-05-23,12.04
2015-05-24,30.812
2015-05-25,40.844
2015-05-26,22.056
2015-05-27,24.136
2015-05-28,40.188
2015-05-29,11.644
2015-05-30,23.636
2015-05-31,21.828
2015-06-01,25.54
2015-06-02,15.36
2015-06-03,44.648
2015-06-04,36.788
2015-06-05,21.456
2015-06-06,24.584
2015-06-07,16.416
2015-06-08,36.132
2015-06-09,43.888
2015-06-10,62.58
2015-06-11,30.984
2015-06-12,29.052
2015-06-13,12.084
2015-06-14,10.752
2015-06-15,25.952
2015-06-16,32.108
2015-06-17,32.572
2015-06-18,31.82
2015-06-19,22.216
2015-06-20,13.044
2015-06-21,25.88
2015-06-22,31.112
2015-06-23,20.464
2015-06-24,17.148
2015-06-25,57.992
2015-06-26,39.276
2015-06-27,29.996
2015-06-28,20.304
2015-06-29,42.328
2015-06-30,26.816
2015-07-01,41.464
2015-07-02,27.512
2015-07-03,28.42
2015-07-04,9.172
2015-07-05,11.14
2015-07-06,24.54
2015-07-07,36.496
2015-07-08,27.636
2015-07-09,23.14
2015-07-10,27.86
2015-07-11,7.248
2015-07-12,14.816
2015-07-13,17.672
2015-07-14,18.884
2015-07-15,25.756
2015-07-16,31.608
2015-07-17,19.94
2015-07-18,22.548
2015-07-19,6.24
2015-07-20,23.672
2015-07-21,25.8
2015-07-22,20.648
2015-07-23,35.936
2015-07-24,22.052
2015-07-25,0.0
2015-07-26,15.984
2015-07-27,14.528
2015-07-28,15.568
2015-07-29,16.8
2015-07-30,22.468
2015-07-31,27.712
2015-08-01,0.0
2015-08-02,12.372
2015-08-03,33.128
2015-08-04,17.576
2015-08-05,18.852
2015-08-06,14.312
2015-08-07,41.496
2015-08-08,27.236
2015-08-09,27.552
2015-08-10,24.424
2015-08-11,29.816
2015-08-12,20.128
2015-08-13,44.42
2015-08-14,47.848
2015-08-15,40.352
2015-08-16,28.564
2015-08-17,37.34
2015-08-18,24.596
2015-08-19,26.496
2015-08-20,37.904
2015-08-21,27.228
2015-08-22,19.628
2015-08-23,14.52
2015-08-24,25.42
2015-08-25,23.724
2015-08-26,20.584
2015-08-27,29.852
2015-08-28,25.784
2015-08-29,21.764
2015-08-30,16.736
2015-08-31,14.456
2015-09-01,17.072
2015-09-02,22.684
2015-09-03,27.148
2015-09-04,27.34
2015-09-05,20.648
2015-09-06,7.888
2015-09-07,33.504
2015-09-08,23.476
2015-09-09,21.292
2015-09-10,22.6
2015-09-11,17.412
2015-09-12,20.052
2015-09-13,10.904
2015-09-14,20.764
2015-09-15,15.268
2015-09-16,38.264
2015-09-17,31.604
2015-09-18,36.892
2015-09-19,21.688
2015-09-20,9.864
2015-09-21,22.932
2015-09-22,30.944
2015-09-23,24.48
2015-09-24,33.044
2015-09-25,23.372
2015-09-26,19.528
2015-09-27,33.872
2015-09-28,30.516
2015-09-29,37.336
2015-09-30,14.996
2015-10-01,26.652
2015-10-02,20.4
2015-10-03,18.664
2015-10-04,10.172
2015-10-05,17.424
2015-10-06,17.404
2015-10-07,29.312
2015-10-08,20.176
2015-10-09,17.48
2015-10-10,15.776
2015-10-11,13.188
2015-10-12,10.716
2015-10-13,15.036
2015-10-14,13.688
2015-10-15,16.876
2015-10-16,25.344
2015-10-17,0.0
2015-10-18,17.98
2015-10-19,19.2
2015-10-20,21.24
2015-10-21,13.948
2015-10-22,14.104
2015-10-23,24.404
2015-10-24,12.7
2015-10-25,15.56
2015-10-26,10.384
2015-10-27,18.612
2015-10-28,23.752
2015-10-29,24.672
2015-10-30,6.704
2015-10-31,19.128
2015-11-01,10.728
2015-11-02,19.744
2015-11-03,31.916
2015-11-04,38.288
2015-11-05,33.84
2015-11-06,18.904
2015-11-07,10.968
2015-11-08,15.812
2015-11-09,22.26
2015-11-10,15.652
2015-11-11,16.548
2015-11-12,31.58
2015-11-13,41.704
2015-11-14,19.0
2015-11-15,12.72
2015-11-16,40.728
2015-11-17,28.104
2015-11-18,18.184
2015-11-19,22.88
2015-11-20,23.96
2015-11-21,18.292
2015-11-22,4.8
2015-11-23,19.64
2015-11-24,10.916
2015-11-25,4.492
2015-11-26,26.108
2015-11-27,15.448
2015-11-28,5.324
2015-11-29,8.796
2015-11-30,12.608
2015-12-01,28.22
2015-12-02,31.7
2015-12-03,31.26
2015-12-04,24.876
2015-12-05,16.58
2015-12-06,3.848
2015-12-07,13.28
2015-12-08,33.632
2015-12-09,19.06
2015-12-10,26.76
2015-12-11,25.316
2015-12-12,21.644
2015-12-13,14.58
2015-12-14,13.288
2015-12-15,12.208
2015-12-16,5.728
2015-12-17,16.588
2015-12-18,25.352
2015-12-19,10.932
2015-12-20,7.652
2015-12-21,11.2
2015-12-22,35.404
2015-12-23,22.144
2015-12-24,22.468
2015-12-25,28.432
2015-12-26,14.452
2015-12-27,15.86
2015-12-28,22.496
2015-12-29,21.504
2015-12-30,7.168
2015-12-31,0.0
2016-01-01,10.42
2016-01-02,7.28
2016-01-03,17.516
2016-01-04,29.0
2016-01-05,35.084
2016-01-06,36.068
2016-01-07,22.428
2016-01-08,19.276
2016-01-09,16.364
2016-01-10,15.532
2016-01-11,30.296
2016-01-12,25.78
2016-01-13,23.096
2016-01-14,37.192
2016-01-15,43.34
2016-01-16,35.82
2016-01-17,23.036
2016-01-18,20.04
2016-01-19,32.08
2016-01-20,44.048
2016-01-21,43.608
2016-01-22,42.944
2016-01-23,35.424
2016-01-24,31.648
2016-01-25,26.728
2016-01-26,29.736
2016-01-27,41.924
2016-01-28,29.944
2016-01-29,28.472
2016-01-30,24.848
2016-01-31,31.804
2016-02-01,38.448
2016-02-02,36.788
2016-02-03,11.564
2016-02-04,15.632
2016-02-05,19.96
2016-02-06,6.696
2016-02-07,9.324
2016-02-08,22.192
2016-02-09,20.328
2016-02-10,15.272
2016-02-11,15.516
2016-02-12,12.696
2016-02-13,6.356
2016-02-14,20.832
2016-02-15,9.68
2016-02-16,74.708
2016-02-17,33.08
2016-02-18,27.068
2016-02-19,11.272
2016-02-20,9.868
2016-02-21,13.072
2016-02-22,25.956
2016-02-23,23.332
2016-02-24,15.668
2016-02-25,22.224
2016-02-26,20.336
2016-02-27,8.012
2016-02-28,21.884
2016-02-29,23.888
2016-03-01,33.524
2016-03-02,45.256
2016-03-03,36.42
2016-03-04,75.832
2016-03-05,35.144
2016-03-06,33.024
2016-03-07,76.804
2016-03-08,39.168
2016-03-09,39.664
2016-03-10,39.064
2016-03-11,68.88
2016-03-12,22.456
2016-03-13,23.332
2016-03-14,45.876
2016-03-15,72.956
2016-03-16,67.092
2016-03-17,79.456
2016-03-18,58.264
2016-03-19,31.34
2016-03-20,16.68
2016-03-21,42.748
2016-03-22,44.148
2016-03-23,27.688
2016-03-24,36.976
2016-03-25,8.596
2016-03-26,17.976
2016-03-27,12.144
2016-03-28,27.784
2016-03-29,21.776
2016-03-30,30.824
2016-03-31,28.676
2016-04-01,29.172
2016-04-02,0.0
2016-04-03,22.032
2016-04-04,22.74
2016-04-05,37.352
2016-04-06,21.264
2016-04-07,20.04
2016-04-08,14.42
2016-04-09,0.0
2016-04-10,19.792
2016-04-11,21.664
2016-04-12,23.592
2016-04-13,25.628
2016-04-14,16.616
2016-04-15,27.012
2016-04-16,15.616
2016-04-17,14.084
2016-04-18,25.584
2016-04-19,30.28
2016-04-20,31.84
2016-04-21,23.764
2016-04-22,19.088
2016-04-23,7.116
2016-04-24,15.212
2016-04-25,30.192
2016-04-26,26.164
2016-04-27,26.192
2016-04-28,38.608
2016-04-29,45.552
2016-04-30,9.396
2016-05-01,24.68
2016-05-02,30.24
2016-05-03,34.636
2016-05-04,22.336
2016-05-05,32.084
2016-05-06,43.132
2016-05-07,36.572
2016-05-08,36.984
2016-05-09,22.916
2016-05-10,29.948
2016-05-11,47.912
2016-05-12,50.604
2016-05-13,29.572
2016-05-14,21.42
2016-05-15,30.136
2016-05-16,36.268
2016-05-17,36.212
2016-05-18,24.716
2016-05-19,49.492
2016-05-20,46.968
2016-05-21,24.656
2016-05-22,26.124
2016-05-23,57.34
2016-05-24,39.564
2016-05-25,36.06
2016-05-26,50.396
2016-05-27,32.352
2016-05-28,39.916
2016-05-29,24.832
2016-05-30,28.14
2016-05-31,25.824
2016-06-01,42.816
2016-06-02,35.576
2016-06-03,23.352
2016-06-04,15.804
2016-06-05,4.596
2016-06-06,20.0
2016-06-07,33.284
2016-06-08,26.556
2016-06-09,21.796
2016-06-10,15.08
2016-06-11,9.976
2016-06-12,9.368
2016-06-13,24.568
2016-06-14,19.56
2016-06-15,30.628
2016-06-16,35.408
2016-06-17,15.256
2016-06-18,4.46
2016-06-19,13.04
2016-06-20,34.664
2016-06-21,16.0
2016-06-22,13.076
2016-06-23,17.82
2016-06-24,33.28
2016-06-25,17.2
2016-06-26,8.812
2016-06-27,15.468
2016-06-28,20.388
2016-06-29,20.048
2016-06-30,19.2
2016-07-01,21.192
2016-07-02,5.636
2016-07-03,15.604
2016-07-04,28.128
2016-07-05,24.86
2016-07-06,12.832
2016-07-07,26.928
2016-07-08,30.208
2016-07-09,11.448
2016-07-10,12.792
2016-07-11,25.744
2016-07-12,26.388
2016-07-13,17.432
2016-07-14,19.26
2016-07-15,14.556
2016-07-16,24.18
2016-07-17,10.772
2016-07-18,15.876
2016-07-19,33.768
2016-07-20,30.092
2016-07-21,26.864
2016-07-22,30.16
2016-07-23,0.0
2016-07-24,7.672
2016-07-25,30.424
2016-07-26,35.84
2016-07-27,23.168
2016-07-28,23.972
2016-07-29,24.14
2016-07-30,4.732
2016-07-31,0.0
2016-08-01,24.54
2016-08-02,11.308
2016-08-03,12.68
2016-08-04,22.752
2016-08-05,25.684
2016-08-06,35.352
2016-08-07,14.608
2016-08-08,10.02
2016-08-09,36.172
2016-08-10,31.588
2016-08-11,50.12
2016-08-12,34.368
2016-08-13,27.98
2016-08-14,21.076
2016-08-15,20.292
2016-08-16,36.312
2016-08-17,39.672
2016-08-18,26.108
2016-08-19,37.38
2016-08-20,25.196
2016-08-21,24.888
2016-08-22,30.072
2016-08-23,17.068
2016-08-24,26.368
2016-08-25,21.26
2016-08-26,20.084
2016-08-27,13.316
2016-08-28,18.896
2016-08-29,31.584
2016-08-30,11.42
2016-08-31,10.384
2016-09-01,16.036
2016-09-02,26.176
2016-09-03,8.484
2016-09-04,22.008
2016-09-05,28.412
2016-09-06,30.308
2016-09-07,20.852
2016-09-08,18.892
2016-09-09,21.268
2016-09-10,18.104
2016-09-11,4.896
2016-09-12,26.804
2016-09-13,25.304
2016-09-14,21.568
2016-09-15,13.54
