,Google Trend
2014-09-07,5.564
2014-09-08,16.032
2014-09-09,14.78
2014-09-10,21.188
2014-09-11,3.124
2014-09-12,12.708
2014-09-13,9.34
2014-09-14,10.764
2014-09-15,2.428
2014-09-16,15.28
2014-09-17,19.384
2014-09-18,15.288
2014-09-19,19.936
2014-09-20,9.6
2014-09-21,9.936
2014-09-22,7.848
2014-09-23,9.66
2014-09-24,11.464
2014-09-25,6.916
2014-09-26,14.644
2014-09-27,8.16
2014-09-28,6.832
2014-09-29,12.812
2014-09-30,10.956
2014-10-01,5.328
2014-10-02,17.392
2014-10-03,6.18
2014-10-04,4.316
2014-10-05,6.632
2014-10-06,10.704
2014-10-07,19.832
2014-10-08,14.768
2014-10-09,18.336
2014-10-10,16.984
2014-10-11,8.248
2014-10-12,9.34
2014-10-13,29.608
2014-10-14,15.108
2014-10-15,17.72
2014-10-16,21.824
2014-10-17,14.716
2014-10-18,3.992
2014-10-19,5.828
2014-10-20,52.92
2014-10-21,19.76
2014-10-22,15.9
2014-10-23,10.252
2014-10-24,13.66
2014-10-25,27.144
2014-10-26,9.14
2014-10-27,13.032
2014-10-28,11.564
2014-10-29,13.376
2014-10-30,23.72
2014-10-31,26.124
2014-11-01,6.504
2014-11-02,15.06
2014-11-03,21.548
2014-11-04,15.276
2014-11-05,23.416
2014-11-06,21.208
2014-11-07,27.08
2014-11-08,9.32
2014-11-09,4.384
2014-11-10,16.476
2014-11-11,20.068
2014-11-12,19.276
2014-11-13,12.464
2014-11-14,10.472
2014-11-15,0.0
2014-11-16,4.8
2014-11-17,21.692
2014-11-18,44.808
2014-11-19,31.244
2014-11-20,19.616
2014-11-21,32.056
2014-11-22,22.332
2014-11-23,7.704
2014-11-24,9.224
2014-11-25,23.876
2014-11-26,34.488
2014-11-27,27.56
2014-11-28,22.24
2014-11-29,8.496
2014-11-30,4.476
2014-12-01,22.66
2014-12-02,33.192
2014-12-03,14.392
2014-12-04,19.656
2014-12-05,17.516
2014-12-06,5.236
2014-12-07,22.624
2014-12-08,14.384
2014-12-09,30.856
2014-12-10,11.404
2014-12-11,32.328
2014-12-12,26.504
2014-12-13,16.812
2014-12-14,16.752
2014-12-15,16.428
2014-12-16,20.06
2014-12-17,19.7
2014-12-18,21.156
2014-12-19,16.668
2014-12-20,18.568
2014-12-21,20.572
2014-12-22,13.388
2014-12-23,20.284
2014-12-24,15.092
2014-12-25,6.44
2014-12-26,12.652
2014-12-27,13.392
2014-12-28,22.264
2014-12-29,22.556
2014-12-30,4.012
2014-12-31,14.564
2015-01-01,20.14
2015-01-02,11.968
2015-01-03,22.652
2015-01-04,6.168
2015-01-05,19.9
2015-01-06,24.956
2015-01-07,22.328
2015-01-08,22.404
2015-01-09,20.104
2015-01-10,17.156
2015-01-11,13.816
2015-01-12,17.944
2015-01-13,25.82
2015-01-14,12.416
2015-01-15,26.256
2015-01-16,18.04
2015-01-17,6.252
2015-01-18,12.664
2015-01-19,25.904
2015-01-20,26.696
2015-01-21,14.732
2015-01-22,21.896
2015-01-23,20.552
2015-01-24,26.068
2015-01-25,19.62
2015-01-26,25.332
2015-01-27,29.212
2015-01-28,33.484
2015-01-29,18.36
2015-01-30,5.484
2015-01-31,25.364
2015-02-01,0.0
2015-02-02,30.9
2015-02-03,31.916
2015-02-04,24.56
2015-02-05,15.872
2015-02-06,20.396
2015-02-07,0.0
2015-02-08,5.804
2015-02-09,11.492
2015-02-10,13.924
2015-02-11,21.996
2015-02-12,13.38
2015-02-13,16.388
2015-02-14,18.028
2015-02-15,24.316
2015-02-16,21.608
2015-02-17,18.06
2015-02-18,22.576
2015-02-19,22.608
2015-02-20,17.056
2015-02-21,20.436
2015-02-22,10.368
2015-02-23,11.296
2015-02-24,20.74
2015-02-25,18.84
2015-02-26,15.04
2015-02-27,32.424
2015-02-28,9.868
2015-03-01,12.616
2015-03-02,23.756
2015-03-03,28.88
2015-03-04,16.492
2015-03-05,11.496
2015-03-06,21.644
2015-03-07,5.312
2015-03-08,8.868
2015-03-09,18.58
2015-03-10,13.864
2015-03-11,17.416
2015-03-12,11.024
2015-03-13,18.712
2015-03-14,10.956
2015-03-15,16.844
2015-03-16,30.84
2015-03-17,22.268
2015-03-18,20.616
2015-03-19,8.64
2015-03-20,8.244
2015-03-21,24.104
2015-03-22,7.848
2015-03-23,30.456
2015-03-24,29.724
2015-03-25,14.68
2015-03-26,15.352
2015-03-27,14.192
2015-03-28,14.432
2015-03-29,14.784
2015-03-30,8.044
2015-03-31,42.016
2015-04-01,18.144
2015-04-02,28.368
2015-04-03,18.848
2015-04-04,5.48
2015-04-05,11.768
2015-04-06,15.048
2015-04-07,15.628
2015-04-08,12.596
2015-04-09,25.12
2015-04-10,22.444
2015-04-11,5.848
2015-04-12,7.112
2015-04-13,10.756
2015-04-14,13.376
2015-04-15,15.532
2015-04-16,23.14
2015-04-17,16.172
2015-04-18,16.42
2015-04-19,15.748
2015-04-20,10.584
2015-04-21,19.448
2015-04-22,18.84
2015-04-23,7.596
2015-04-24,7.256
2015-04-25,7.264
2015-04-26,0.0
2015-04-27,11.888
2015-04-28,15.324
2015-04-29,14.548
2015-04-30,13.424
2015-05-01,14.652
2015-05-02,4.864
2015-05-03,7.892
2015-05-04,7.224
2015-05-05,9.344
2015-05-06,6.848
2015-05-07,5.72
2015-05-08,10.892
2015-05-09,3.532
2015-05-10,3.976
2015-05-11,10.364
2015-05-12,3.164
2015-05-13,8.276
2015-05-14,10.6
2015-05-15,6.536
2015-05-16,0.0
2015-05-17,11.204
2015-05-18,11.488
2015-05-19,22.032
2015-05-20,15.948
2015-05-21,20.904
2015-05-22,11.988
2015-05-23,0.0
2015-05-24,12.08
2015-05-25,8.864
2015-05-26,15.084
2015-05-27,9.684
2015-05-28,13.912
2015-05-29,6.832
2015-05-30,8.92
2015-05-31,15.696
2015-06-01,17.712
2015-06-02,11.64
2015-06-03,12.74
2015-06-04,22.192
2015-06-05,17.804
2015-06-06,6.136
2015-06-07,18.16
2015-06-08,5.88
2015-06-09,10.824
2015-06-10,10.528
2015-06-11,10.832
2015-06-12,3.196
2015-06-13,5.948
2015-06-14,12.828
2015-06-15,10.304
2015-06-16,10.052
2015-06-17,5.172
2015-06-18,17.184
2015-06-19,10.188
2015-06-20,7.784
2015-06-21,13.664
2015-06-22,10.548
2015-06-23,18.96
2015-06-24,30.184
2015-06-25,13.836
2015-06-26,20.984
2015-06-27,0.0
2015-06-28,0.0
2015-06-29,15.152
2015-06-30,10.288
2015-07-01,20.332
2015-07-02,11.436
2015-07-03,14.856
2015-07-04,13.496
2015-07-05,12.392
2015-07-06,21.232
2015-07-07,11.12
2015-07-08,9.332
2015-07-09,10.32
2015-07-10,8.916
2015-07-11,6.224
2015-07-12,2.484
2015-07-13,13.968
2015-07-14,8.196
2015-07-15,11.26
2015-07-16,7.148
2015-07-17,4.808
2015-07-18,9.964
2015-07-19,0.0
2015-07-20,7.288
2015-07-21,9.02
2015-07-22,6.616
2015-07-23,7.84
2015-07-24,6.752
2015-07-25,8.792
2015-07-26,4.876
2015-07-27,8.196
2015-07-28,12.868
2015-07-29,9.052
2015-07-30,6.128
2015-07-31,7.988
2015-08-01,7.996
2015-08-02,5.676
2015-08-03,17.38
2015-08-04,4.668
2015-08-05,100.0
2015-08-06,23.936
2015-08-07,14.884
2015-08-08,9.616
2015-08-09,11.472
2015-08-10,16.796
2015-08-11,13.796
2015-08-12,25.044
2015-08-13,16.28
2015-08-14,23.348
2015-08-15,20.972
2015-08-16,9.836
2015-08-17,10.432
2015-08-18,16.216
2015-08-19,13.312
2015-08-20,14.132
2015-08-21,25.324
2015-08-22,11.096
2015-08-23,16.036
2015-08-24,10.152
2015-08-25,6.728
2015-08-26,13.476
2015-08-27,12.592
2015-08-28,14.168
2015-08-29,15.416
