,Google Trend
2016-10-19,10.456
2016-10-20,9.0
2016-10-21,10.556
2016-10-22,4.196
2016-10-23,5.836
2016-10-24,9.596
2016-10-25,8.368
2016-10-26,12.996
2016-10-27,21.536
2016-10-28,3.556
2016-10-29,12.624
2016-10-30,7.756
2016-10-31,7.476
2016-11-01,11.012
2016-11-02,8.708
2016-11-03,10.428
2016-11-04,18.316
2016-11-05,12.156
2016-11-06,13.668
2016-11-07,13.8
2016-11-08,11.972
2016-11-09,14.632
2016-11-10,13.352
2016-11-11,14.016
2016-11-12,14.056
2016-11-13,10.3
2016-11-14,20.796
2016-11-15,16.228
2016-11-16,9.592
2016-11-17,14.264
2016-11-18,9.176
2016-11-19,6.776
2016-11-20,15.852
2016-11-21,10.82
2016-11-22,6.864
2016-11-23,7.04
2016-11-24,8.584
2016-11-25,7.112
2016-11-26,14.184
2016-11-27,7.26
2016-11-28,19.1
2016-11-29,13.24
2016-11-30,16.824
2016-12-01,17.1
2016-12-02,17.092
2016-12-03,9.544
2016-12-04,19.852
2016-12-05,11.564
2016-12-06,8.048
2016-12-07,8.468
2016-12-08,13.872
2016-12-09,18.044
2016-12-10,15.044
2016-12-11,17.6
2016-12-12,12.684
2016-12-13,24.859437751
2016-12-14,17.5524193548
2016-12-15,24.1336032389
2016-12-16,16.1504065041
2016-12-17,18.4612244898
2016-12-18,2.93852459016
2016-12-19,8.36625514403
2016-12-20,5.40495867769
2016-12-21,16.4564315353
2016-12-22,7.925
2016-12-23,10.5188284519
2016-12-24,19.8025210084
2016-12-25,16.3755274262
2016-12-26,3.41949152542
2016-12-27,5.1829787234
2016-12-28,8.96581196581
2016-12-29,16.982832618
2016-12-30,20.1594827586
2016-12-31,18.0562770563
2017-01-01,18.8956521739
2017-01-02,14.4454148472
2017-01-03,13.2412280702
2017-01-04,14.7753303965
2017-01-05,15.4513274336
2017-01-06,13.4355555556
2017-01-07,11.8973214286
2017-01-08,11.0627802691
2017-01-09,12.9144144144
2017-01-10,16.6244343891
2017-01-11,9.40909090909
2017-01-12,10.9863013699
2017-01-13,21.752293578
2017-01-14,9.9400921659
2017-01-15,9.61111111111
2017-01-16,12.776744186
2017-01-17,15.0186915888
2017-01-18,17.0892018779
2017-01-19,18.6509433962
2017-01-20,17.682464455
2017-01-21,17.7571428571
2017-01-22,21.0861244019
2017-01-23,11.3317307692
2017-01-24,18.9710144928
2017-01-25,18.8106796117
2017-01-26,15.8536585366
2017-01-27,14.2549019608
2017-01-28,11.4679802956
2017-01-29,15.5495049505
2017-01-30,23.0845771144
2017-01-31,17.225
2017-02-01,17.0753768844
2017-02-02,13.6565656566
2017-02-03,18.7360406091
2017-02-04,16.4948979592
2017-02-05,36.1282051282
2017-02-06,14.1958762887
2017-02-07,14.4455958549
2017-02-08,19.7239583333
2017-02-09,10.4607329843
2017-02-10,13.4947368421
2017-02-11,15.6507936508
2017-02-12,4.96276595745
2017-02-13,13.9786096257
2017-02-14,10.9784946237
2017-02-15,18.9513513514
2017-02-16,18.0543478261
2017-02-17,17.9890710383
2017-02-18,12.2362637363
2017-02-19,17.4364640884
2017-02-20,10.2
2017-02-21,13.0893854749
2017-02-22,22.5898876404
2017-02-23,18.7457627119
2017-02-24,17.9090909091
2017-02-25,19.0742857143
2017-02-26,20.5
2017-02-27,29.1329479769
2017-02-28,19.1046511628
2017-03-01,16.6081871345
2017-03-02,16.7176470588
2017-03-03,15.7159763314
2017-03-04,14.0238095238
2017-03-05,15.1916167665
2017-03-06,27.8674698795
2017-03-07,28.9393939394
2017-03-08,18.5426829268
2017-03-09,27.490797546
2017-03-10,19.8950617284
2017-03-11,23.6645962733
2017-03-12,21.85625
2017-03-13,21.3396226415
2017-03-14,25.6455696203
2017-03-15,30.0891719745
2017-03-16,23.0961538462
2017-03-17,17.0193548387
2017-03-18,7.58441558442
2017-03-19,28.9411764706
2017-03-20,11.5197368421
