,Google Trend
2014-11-10,35.352
2014-11-11,40.808
2014-11-12,40.076
2014-11-13,28.788
2014-11-14,31.116
2014-11-15,0.0
2014-11-16,10.732
2014-11-17,34.124
2014-11-18,37.096
2014-11-19,42.54
2014-11-20,25.228
2014-11-21,14.84
2014-11-22,6.592
2014-11-23,0.0
2014-11-24,10.952
2014-11-25,15.608
2014-11-26,29.12
2014-11-27,5.664
2014-11-28,9.744
2014-11-29,6.284
2014-11-30,0.0
2014-12-01,22.2
2014-12-02,10.196
2014-12-03,16.328
2014-12-04,16.716
2014-12-05,2.584
2014-12-06,13.668
2014-12-07,0.0
2014-12-08,39.828
2014-12-09,27.124
2014-12-10,8.7
2014-12-11,29.948
2014-12-12,17.512
2014-12-13,6.908
2014-12-14,12.216
2014-12-15,25.604
2014-12-16,24.736
2014-12-17,21.488
2014-12-18,28.372
2014-12-19,27.224
2014-12-20,15.288
2014-12-21,5.732
2014-12-22,7.876
2014-12-23,16.712
2014-12-24,16.564
2014-12-25,0.0
2014-12-26,8.872
2014-12-27,10.324
2014-12-28,0.0
2014-12-29,14.336
2014-12-30,10.804
2014-12-31,7.376
2015-01-01,20.792
2015-01-02,11.132
2015-01-03,11.272
2015-01-04,0.0
2015-01-05,26.112
2015-01-06,0.0
2015-01-07,13.972
2015-01-08,19.54
2015-01-09,13.836
2015-01-10,6.824
2015-01-11,0.0
2015-01-12,9.472
2015-01-13,24.808
2015-01-14,20.196
2015-01-15,15.532
2015-01-16,26.304
2015-01-17,0.0
2015-01-18,7.668
2015-01-19,8.192
2015-01-20,34.98
2015-01-21,23.828
2015-01-22,26.436
2015-01-23,19.22
2015-01-24,0.0
2015-01-25,5.364
2015-01-26,16.92
2015-01-27,22.896
2015-01-28,18.952
2015-01-29,14.22
2015-01-30,10.568
2015-01-31,10.28
2015-02-01,0.0
2015-02-02,21.212
2015-02-03,16.664
2015-02-04,24.036
2015-02-05,31.58
2015-02-06,8.104
2015-02-07,10.928
2015-02-08,9.328
2015-02-09,28.46
2015-02-10,5.936
2015-02-11,16.724
2015-02-12,11.444
2015-02-13,20.688
2015-02-14,18.86
2015-02-15,14.012
2015-02-16,12.092
2015-02-17,18.152
2015-02-18,35.78
2015-02-19,68.908
2015-02-20,52.608
2015-02-21,19.496
2015-02-22,11.992
2015-02-23,25.38
2015-02-24,15.856
2015-02-25,17.844
2015-02-26,16.872
2015-02-27,24.896
2015-02-28,0.0
2015-03-01,5.64
2015-03-02,18.94
2015-03-03,23.368
2015-03-04,13.236
2015-03-05,11.644
2015-03-06,25.636
2015-03-07,6.2
2015-03-08,11.896
2015-03-09,21.948
2015-03-10,16.056
2015-03-11,13.64
2015-03-12,31.84
2015-03-13,27.652
2015-03-14,19.4
2015-03-15,18.576
2015-03-16,10.776
2015-03-17,22.924
2015-03-18,22.236
2015-03-19,22.576
2015-03-20,26.768
2015-03-21,12.32
2015-03-22,20.2
2015-03-23,25.24
2015-03-24,29.36
2015-03-25,34.104
2015-03-26,19.308
2015-03-27,17.952
2015-03-28,8.36
2015-03-29,11.74
2015-03-30,21.144
2015-03-31,17.808
2015-04-01,23.212
2015-04-02,32.264
2015-04-03,13.344
2015-04-04,0.0
2015-04-05,12.484
2015-04-06,19.124
2015-04-07,22.132
2015-04-08,10.304
2015-04-09,5.48
2015-04-10,20.764
2015-04-11,0.0
2015-04-12,14.828
2015-04-13,17.364
2015-04-14,17.448
2015-04-15,30.684
2015-04-16,23.148
2015-04-17,14.244
2015-04-18,11.94
2015-04-19,0.0
2015-04-20,23.972
2015-04-21,81.888
2015-04-22,36.624
2015-04-23,23.516
2015-04-24,22.248
2015-04-25,23.572
2015-04-26,22.82
2015-04-27,12.032
2015-04-28,24.404
2015-04-29,17.004
2015-04-30,14.572
2015-05-01,17.236
2015-05-02,11.896
2015-05-03,21.192
2015-05-04,26.52
2015-05-05,32.74
2015-05-06,30.516
2015-05-07,24.816
2015-05-08,23.532
2015-05-09,12.08
2015-05-10,16.828
2015-05-11,22.944
2015-05-12,57.84
2015-05-13,25.404
2015-05-14,16.472
2015-05-15,23.716
2015-05-16,20.656
2015-05-17,3.944
2015-05-18,24.312
2015-05-19,23.94
2015-05-20,22.928
2015-05-21,16.54
2015-05-22,23.58
2015-05-23,0.0
2015-05-24,5.636
2015-05-25,9.06
2015-05-26,10.356
2015-05-27,18.724
2015-05-28,13.692
2015-05-29,25.58
2015-05-30,18.696
2015-05-31,15.004
2015-06-01,17.116
2015-06-02,10.348
2015-06-03,9.088
2015-06-04,25.08
2015-06-05,16.704
2015-06-06,5.976
2015-06-07,0.0
2015-06-08,19.336
2015-06-09,20.068
2015-06-10,8.5
2015-06-11,4.42
2015-06-12,12.976
2015-06-13,5.772
2015-06-14,11.072
2015-06-15,23.052
2015-06-16,18.432
2015-06-17,5.132
2015-06-18,20.58
2015-06-19,26.808
2015-06-20,0.0
2015-06-21,17.668
2015-06-22,21.316
2015-06-23,12.28
2015-06-24,23.064
2015-06-25,12.44
2015-06-26,15.928
2015-06-27,28.136
2015-06-28,10.512
2015-06-29,14.204
2015-06-30,23.104
2015-07-01,32.48
2015-07-02,23.272
2015-07-03,12.204
2015-07-04,5.316
2015-07-05,0.0
2015-07-06,14.904
2015-07-07,19.54
2015-07-08,17.664
2015-07-09,16.58
2015-07-10,27.792
2015-07-11,23.164
2015-07-12,4.236
2015-07-13,22.064
2015-07-14,22.84
2015-07-15,25.384
2015-07-16,49.64
2015-07-17,31.092
2015-07-18,14.228
2015-07-19,12.652
2015-07-20,13.848
2015-07-21,9.144
2015-07-22,9.78
2015-07-23,7.704
2015-07-24,19.796
2015-07-25,4.564
2015-07-26,7.212
2015-07-27,15.208
2015-07-28,7.236
2015-07-29,13.42
2015-07-30,11.216
2015-07-31,16.808
2015-08-01,0.0
2015-08-02,5.804
2015-08-03,3.6
2015-08-04,8.412
2015-08-05,17.756
2015-08-06,8.276
2015-08-07,8.52
2015-08-08,12.552
2015-08-09,8.892
2015-08-10,12.668
2015-08-11,36.632
2015-08-12,28.58
2015-08-13,15.732
2015-08-14,13.728
2015-08-15,3.792
2015-08-16,5.764
2015-08-17,14.952
2015-08-18,17.18
2015-08-19,10.488
2015-08-20,16.256
2015-08-21,8.792
2015-08-22,7.592
2015-08-23,7.148
2015-08-24,16.292
2015-08-25,10.472
2015-08-26,16.38
2015-08-27,12.952
2015-08-28,8.816
2015-08-29,5.756
2015-08-30,3.372
2015-08-31,4.396
2015-09-01,7.9
2015-09-02,5.936
2015-09-03,14.12
2015-09-04,3.02
2015-09-05,3.244
2015-09-06,10.616
2015-09-07,9.228
2015-09-08,7.816
2015-09-09,7.56
2015-09-10,9.344
2015-09-11,5.368
2015-09-12,3.22
2015-09-13,3.5
2015-09-14,6.22
2015-09-15,16.992
2015-09-16,14.244
2015-09-17,5.836
2015-09-18,8.78
2015-09-19,10.136
2015-09-20,0.0
2015-09-21,11.956
2015-09-22,14.868
2015-09-23,4.72
2015-09-24,5.704
2015-09-25,5.46
2015-09-26,0.0
2015-09-27,4.432
2015-09-28,5.512
2015-09-29,5.652
2015-09-30,5.784
2015-10-01,5.652
2015-10-02,6.116
2015-10-03,0.0
2015-10-04,0.0
2015-10-05,16.108
2015-10-06,7.396
2015-10-07,14.436
2015-10-08,11.82
2015-10-09,12.588
2015-10-10,5.312
2015-10-11,8.792
2015-10-12,10.736
2015-10-13,8.46
2015-10-14,10.32
2015-10-15,10.044
2015-10-16,8.828
2015-10-17,3.156
2015-10-18,6.2
2015-10-19,11.824
2015-10-20,6.52
2015-10-21,11.816
2015-10-22,6.288
2015-10-23,15.0
2015-10-24,8.664
2015-10-25,2.472
2015-10-26,2.664
2015-10-27,4.292
2015-10-28,15.484
2015-10-29,6.448
2015-10-30,4.536
2015-10-31,2.912
2015-11-01,2.244
2015-11-02,5.588
2015-11-03,9.648
2015-11-04,6.824
2015-11-05,20.104
2015-11-06,11.428
2015-11-07,2.136
2015-11-08,2.548
2015-11-09,7.04
2015-11-10,5.996
2015-11-11,12.392
2015-11-12,27.668
2015-11-13,19.896
2015-11-14,3.56
2015-11-15,5.092
2015-11-16,6.508
2015-11-17,10.3
2015-11-18,9.884
2015-11-19,100.0
2015-11-20,44.196
2015-11-21,18.8
2015-11-22,10.696
2015-11-23,13.6
2015-11-24,9.356
2015-11-25,11.236
2015-11-26,16.552
2015-11-27,9.984
2015-11-28,7.672
2015-11-29,6.692
2015-11-30,11.012
2015-12-01,18.688
2015-12-02,35.472
2015-12-03,32.512
2015-12-04,11.38
2015-12-05,10.904
2015-12-06,9.564
2015-12-07,12.712
2015-12-08,13.448
2015-12-09,13.02
2015-12-10,11.5
2015-12-11,8.688
2015-12-12,10.52
2015-12-13,5.064
2015-12-14,7.344
2015-12-15,18.324
2015-12-16,13.012
2015-12-17,14.104
2015-12-18,15.08
2015-12-19,8.428
2015-12-20,9.024
2015-12-21,12.876
2015-12-22,6.964
2015-12-23,2.544
2015-12-24,7.272
2015-12-25,4.744
2015-12-26,2.412
2015-12-27,4.292
2015-12-28,4.284
2015-12-29,13.22
2015-12-30,9.532
2015-12-31,0.0
2016-01-01,6.872
2016-01-02,6.0
2016-01-03,3.408
2016-01-04,2.728
2016-01-05,5.496
2016-01-06,8.42
2016-01-07,10.908
2016-01-08,7.988
2016-01-09,3.868
2016-01-10,10.464
2016-01-11,8.476
2016-01-12,9.524
2016-01-13,14.076
2016-01-14,8.196
2016-01-15,7.764
2016-01-16,4.976
2016-01-17,5.244
2016-01-18,10.992
2016-01-19,5.888
2016-01-20,9.524
2016-01-21,8.168
2016-01-22,7.268
2016-01-23,6.824
2016-01-24,0.0
2016-01-25,6.14
2016-01-26,4.476
2016-01-27,0.0
2016-01-28,2.612
2016-01-29,9.576
2016-01-30,0.144
2016-01-31,17.452
2016-02-01,4.868
2016-02-02,11.012
2016-02-03,7.756
2016-02-04,8.62
2016-02-05,3.276
2016-02-06,5.972
2016-02-07,8.944
2016-02-08,8.892
2016-02-09,9.196
2016-02-10,6.856
2016-02-11,10.428
2016-02-12,9.908
2016-02-13,3.54
2016-02-14,8.048
2016-02-15,9.012
2016-02-16,11.684
2016-02-17,16.16
2016-02-18,12.388
2016-02-19,15.452
2016-02-20,5.412
2016-02-21,2.976
2016-02-22,18.78
2016-02-23,41.972
2016-02-24,28.832
2016-02-25,22.284
2016-02-26,14.076
2016-02-27,6.82
2016-02-28,11.02
2016-02-29,14.896
2016-03-01,20.648
2016-03-02,5.616
2016-03-03,10.528
2016-03-04,16.404
2016-03-05,6.876
2016-03-06,3.204
2016-03-07,14.96
2016-03-08,10.764
2016-03-09,12.292
2016-03-10,13.796
2016-03-11,9.332
2016-03-12,6.876
2016-03-13,8.44
2016-03-14,3.084
2016-03-15,11.248
2016-03-16,8.156
2016-03-17,4.536
2016-03-18,10.488
2016-03-19,3.416
2016-03-20,3.368
2016-03-21,6.356
2016-03-22,3.072
2016-03-23,8.584
2016-03-24,11.492
2016-03-25,5.5
2016-03-26,0.0
2016-03-27,0.0
2016-03-28,6.42
2016-03-29,8.972
2016-03-30,15.856
2016-03-31,4.156
2016-04-01,16.7
2016-04-02,4.056
2016-04-03,12.204
2016-04-04,11.076
2016-04-05,13.836
2016-04-06,16.456
2016-04-07,11.232
2016-04-08,6.928
2016-04-09,7.964
2016-04-10,10.392
2016-04-11,11.868
2016-04-12,15.552
2016-04-13,33.376
2016-04-14,32.94
2016-04-15,22.484
2016-04-16,29.508
2016-04-17,7.1
2016-04-18,12.748
2016-04-19,23.404
2016-04-20,22.728
2016-04-21,23.652
2016-04-22,20.18
2016-04-23,10.664
2016-04-24,0.264
2016-04-25,14.88
2016-04-26,13.26
2016-04-27,14.636
2016-04-28,19.24
2016-04-29,14.272
2016-04-30,11.236
2016-05-01,3.776
2016-05-02,9.936
2016-05-03,25.7
2016-05-04,21.724
2016-05-05,0.0
2016-05-06,33.624
2016-05-07,18.728
2016-05-08,19.476
2016-05-09,49.692
2016-05-10,48.956
2016-05-11,34.68
2016-05-12,31.072
2016-05-13,23.372
2016-05-14,7.144
2016-05-15,9.556
2016-05-16,12.344
2016-05-17,19.808
2016-05-18,14.508
2016-05-19,20.124
2016-05-20,8.124
2016-05-21,16.76
2016-05-22,3.9
2016-05-23,15.556
2016-05-24,3.9
2016-05-25,15.108
2016-05-26,16.832
2016-05-27,8.684
2016-05-28,16.108
2016-05-29,7.648
2016-05-30,9.828
2016-05-31,24.72
2016-06-01,18.6
2016-06-02,25.512
2016-06-03,38.912
2016-06-04,9.764
2016-06-05,9.44
2016-06-06,21.484
2016-06-07,13.12
2016-06-08,19.496
2016-06-09,17.58
2016-06-10,18.4
2016-06-11,16.128
2016-06-12,8.316
2016-06-13,15.344
2016-06-14,26.128
2016-06-15,32.692
2016-06-16,24.6
2016-06-17,20.74
2016-06-18,14.992
2016-06-19,20.92
2016-06-20,14.172
2016-06-21,34.104
2016-06-22,25.388
2016-06-23,18.44
2016-06-24,27.208
2016-06-25,10.556
2016-06-26,19.812
2016-06-27,29.016
2016-06-28,22.256
2016-06-29,84.588
2016-06-30,72.46
2016-07-01,19.728
2016-07-02,13.436
2016-07-03,10.392
2016-07-04,15.816
2016-07-05,12.34
2016-07-06,29.224
2016-07-07,25.868
2016-07-08,13.876
2016-07-09,12.716
2016-07-10,8.872
2016-07-11,16.896
2016-07-12,15.284
2016-07-13,21.62
2016-07-14,39.576
2016-07-15,10.74
2016-07-16,5.856
2016-07-17,17.856
2016-07-18,16.344
2016-07-19,23.048
2016-07-20,21.644
2016-07-21,19.832
2016-07-22,26.62
2016-07-23,7.092
2016-07-24,5.672
2016-07-25,11.924
2016-07-26,6.096
2016-07-27,5.148
2016-07-28,10.264
2016-07-29,19.368
2016-07-30,12.276
2016-07-31,10.832
2016-08-01,24.92
