,Google Trend
2014-10-22,22.444
2014-10-23,15.324
2014-10-24,13.836
2014-10-25,14.456
2014-10-26,0.0
2014-10-27,21.512
2014-10-28,23.936
2014-10-29,30.764
2014-10-30,31.404
2014-10-31,28.948
2014-11-01,11.964
2014-11-02,11.412
2014-11-03,20.732
2014-11-04,16.044
2014-11-05,19.776
2014-11-06,30.82
2014-11-07,30.496
2014-11-08,20.636
2014-11-09,5.504
2014-11-10,25.08
2014-11-11,19.884
2014-11-12,14.072
2014-11-13,14.848
2014-11-14,16.604
2014-11-15,0.0
2014-11-16,9.78
2014-11-17,31.704
2014-11-18,12.112
2014-11-19,24.268
2014-11-20,11.44
2014-11-21,17.628
2014-11-22,5.436
2014-11-23,13.364
2014-11-24,20.416
2014-11-25,17.008
2014-11-26,20.468
2014-11-27,33.568
2014-11-28,20.672
2014-11-29,10.568
2014-11-30,10.212
2014-12-01,6.996
2014-12-02,17.984
2014-12-03,19.568
2014-12-04,20.42
2014-12-05,0.0
2014-12-06,0.0
2014-12-07,13.556
2014-12-08,3.56
2014-12-09,25.636
2014-12-10,19.72
2014-12-11,28.636
2014-12-12,20.556
2014-12-13,29.42
2014-12-14,26.304
2014-12-15,21.112
2014-12-16,27.904
2014-12-17,31.244
2014-12-18,22.628
2014-12-19,12.868
2014-12-20,9.348
2014-12-21,17.116
2014-12-22,26.36
2014-12-23,32.032
2014-12-24,6.536
2014-12-25,21.176
2014-12-26,7.448
2014-12-27,12.688
2014-12-28,7.964
2014-12-29,19.664
2014-12-30,19.656
2014-12-31,18.88
2015-01-01,11.472
2015-01-02,18.048
2015-01-03,13.444
2015-01-04,3.816
2015-01-05,24.484
2015-01-06,19.448
2015-01-07,15.136
2015-01-08,18.148
2015-01-09,11.788
2015-01-10,5.348
2015-01-11,15.136
2015-01-12,13.24
2015-01-13,17.892
2015-01-14,12.564
2015-01-15,10.204
2015-01-16,9.112
2015-01-17,7.376
2015-01-18,10.968
2015-01-19,21.6
2015-01-20,15.852
2015-01-21,10.096
2015-01-22,14.376
2015-01-23,22.572
2015-01-24,8.868
2015-01-25,10.824
2015-01-26,17.1
2015-01-27,22.208
2015-01-28,10.432
2015-01-29,18.38
2015-01-30,30.964
2015-01-31,4.444
2015-02-01,17.556
2015-02-02,22.756
2015-02-03,14.312
2015-02-04,13.676
2015-02-05,16.748
2015-02-06,15.352
2015-02-07,6.184
2015-02-08,0.0
2015-02-09,14.716
2015-02-10,17.22
2015-02-11,17.372
2015-02-12,2.832
2015-02-13,19.416
2015-02-14,10.712
2015-02-15,0.0
2015-02-16,13.356
2015-02-17,26.168
2015-02-18,29.048
2015-02-19,16.84
2015-02-20,20.464
2015-02-21,3.116
2015-02-22,7.528
2015-02-23,44.144
2015-02-24,26.088
2015-02-25,15.604
2015-02-26,32.068
2015-02-27,43.244
2015-02-28,23.6
2015-03-01,23.276
2015-03-02,46.716
2015-03-03,62.708
2015-03-04,31.792
2015-03-05,33.38
2015-03-06,18.04
2015-03-07,27.44
2015-03-08,23.388
2015-03-09,23.584
2015-03-10,30.912
2015-03-11,29.664
2015-03-12,19.636
2015-03-13,20.736
2015-03-14,13.508
2015-03-15,13.576
2015-03-16,18.396
2015-03-17,16.664
2015-03-18,13.664
2015-03-19,21.864
2015-03-20,16.532
2015-03-21,10.072
2015-03-22,5.648
2015-03-23,26.34
2015-03-24,24.712
2015-03-25,26.724
2015-03-26,17.728
2015-03-27,26.36
2015-03-28,18.388
2015-03-29,10.488
2015-03-30,32.096
2015-03-31,16.936
2015-04-01,13.476
2015-04-02,21.32
2015-04-03,16.396
2015-04-04,14.936
2015-04-05,12.184
2015-04-06,5.6
2015-04-07,17.856
2015-04-08,19.14
2015-04-09,16.532
2015-04-10,13.692
2015-04-11,10.628
2015-04-12,6.964
2015-04-13,12.572
2015-04-14,10.564
2015-04-15,18.256
2015-04-16,17.34
2015-04-17,20.644
2015-04-18,13.276
2015-04-19,13.324
2015-04-20,12.764
2015-04-21,23.836
2015-04-22,13.552
2015-04-23,17.336
2015-04-24,16.872
2015-04-25,2.08
2015-04-26,0.0
2015-04-27,11.236
2015-04-28,24.068
2015-04-29,15.976
2015-04-30,10.904
2015-05-01,4.596
2015-05-02,13.588
2015-05-03,20.088
2015-05-04,12.156
2015-05-05,14.492
2015-05-06,4.328
2015-05-07,10.248
2015-05-08,8.824
2015-05-09,16.94
2015-05-10,15.996
2015-05-11,10.876
2015-05-12,37.56
2015-05-13,19.3
2015-05-14,6.38
2015-05-15,1.78
2015-05-16,11.204
2015-05-17,4.58
2015-05-18,22.868
2015-05-19,12.752
2015-05-20,28.88
2015-05-21,40.924
2015-05-22,26.524
2015-05-23,8.768
2015-05-24,12.508
2015-05-25,20.44
2015-05-26,20.608
2015-05-27,34.46
2015-05-28,21.636
2015-05-29,32.46
2015-05-30,16.74
2015-05-31,21.932
2015-06-01,33.512
2015-06-02,22.5
2015-06-03,19.456
2015-06-04,32.176
2015-06-05,27.512
2015-06-06,11.752
2015-06-07,17.092
2015-06-08,31.4
2015-06-09,23.568
2015-06-10,24.288
2015-06-11,26.3
2015-06-12,30.584
2015-06-13,9.228
2015-06-14,16.92
2015-06-15,18.94
2015-06-16,27.632
2015-06-17,29.744
2015-06-18,25.58
2015-06-19,12.596
2015-06-20,16.536
2015-06-21,11.74
2015-06-22,27.592
2015-06-23,15.588
2015-06-24,20.88
2015-06-25,24.96
2015-06-26,21.064
2015-06-27,15.444
2015-06-28,8.732
2015-06-29,63.932
2015-06-30,65.28
2015-07-01,58.524
2015-07-02,37.232
2015-07-03,29.744
2015-07-04,7.252
2015-07-05,14.384
2015-07-06,20.372
2015-07-07,25.932
2015-07-08,26.552
2015-07-09,31.664
2015-07-10,21.948
2015-07-11,11.392
2015-07-12,5.944
2015-07-13,15.64
2015-07-14,17.632
2015-07-15,24.504
2015-07-16,22.088
2015-07-17,31.264
2015-07-18,19.236
2015-07-19,12.464
2015-07-20,24.612
2015-07-21,38.708
2015-07-22,20.7
2015-07-23,24.512
2015-07-24,15.896
2015-07-25,9.456
2015-07-26,18.688
2015-07-27,16.908
2015-07-28,20.032
2015-07-29,23.004
2015-07-30,39.58
2015-07-31,44.88
2015-08-01,20.244
2015-08-02,20.496
2015-08-03,46.888
2015-08-04,33.452
2015-08-05,50.676
2015-08-06,69.696
2015-08-07,51.316
2015-08-08,31.236
2015-08-09,29.164
2015-08-10,75.972
2015-08-11,84.04
2015-08-12,44.4
2015-08-13,49.828
2015-08-14,54.76
2015-08-15,27.428
2015-08-16,14.396
2015-08-17,54.184
2015-08-18,68.724
2015-08-19,37.008
2015-08-20,46.572
2015-08-21,31.488
2015-08-22,19.12
2015-08-23,12.848
2015-08-24,32.14
2015-08-25,29.036
2015-08-26,30.876
2015-08-27,21.356
2015-08-28,31.144
2015-08-29,19.064
2015-08-30,15.012
2015-08-31,30.596
2015-09-01,19.384
2015-09-02,17.428
2015-09-03,21.176
2015-09-04,18.06
2015-09-05,14.732
2015-09-06,12.948
2015-09-07,15.5
2015-09-08,24.72
2015-09-09,24.524
2015-09-10,23.988
2015-09-11,24.62
2015-09-12,8.672
2015-09-13,15.36
2015-09-14,17.828
2015-09-15,18.064
2015-09-16,14.0
2015-09-17,18.596
2015-09-18,19.216
2015-09-19,12.992
2015-09-20,17.368
2015-09-21,16.74
2015-09-22,12.9
2015-09-23,23.908
2015-09-24,16.092
2015-09-25,19.068
2015-09-26,10.172
2015-09-27,6.676
2015-09-28,16.956
2015-09-29,28.54
2015-09-30,31.116
2015-10-01,23.464
2015-10-02,21.904
2015-10-03,13.188
2015-10-04,6.748
2015-10-05,16.5
2015-10-06,17.212
2015-10-07,15.748
2015-10-08,17.92
2015-10-09,16.656
2015-10-10,6.704
2015-10-11,12.748
2015-10-12,19.508
2015-10-13,14.844
2015-10-14,11.856
2015-10-15,15.968
2015-10-16,19.392
2015-10-17,6.756
2015-10-18,11.248
2015-10-19,19.476
2015-10-20,13.252
2015-10-21,21.908
2015-10-22,16.068
2015-10-23,26.944
2015-10-24,15.404
2015-10-25,12.216
2015-10-26,37.412
2015-10-27,79.74
2015-10-28,83.18
2015-10-29,39.156
2015-10-30,36.772
2015-10-31,19.648
2015-11-01,11.34
2015-11-02,31.912
2015-11-03,70.18
2015-11-04,42.524
2015-11-05,59.504
2015-11-06,43.332
2015-11-07,18.348
2015-11-08,19.82
2015-11-09,92.648
2015-11-10,85.872
2015-11-11,54.152
2015-11-12,45.088
2015-11-13,31.4
2015-11-14,9.816
2015-11-15,13.676
2015-11-16,21.22
2015-11-17,29.024
2015-11-18,23.072
2015-11-19,29.588
2015-11-20,18.252
2015-11-21,6.2
2015-11-22,12.344
2015-11-23,24.488
2015-11-24,25.512
2015-11-25,29.424
2015-11-26,34.888
2015-11-27,24.824
2015-11-28,13.548
2015-11-29,14.412
2015-11-30,46.524
2015-12-01,36.424
2015-12-02,44.184
2015-12-03,37.152
2015-12-04,24.7
2015-12-05,13.076
2015-12-06,12.66
2015-12-07,23.216
2015-12-08,24.512
2015-12-09,42.748
2015-12-10,31.56
2015-12-11,25.416
2015-12-12,11.032
2015-12-13,11.292
2015-12-14,19.072
2015-12-15,26.444
2015-12-16,19.632
2015-12-17,31.824
2015-12-18,32.872
2015-12-19,14.492
2015-12-20,13.524
2015-12-21,29.188
2015-12-22,28.736
2015-12-23,22.068
2015-12-24,11.616
2015-12-25,13.052
2015-12-26,13.272
2015-12-27,16.252
2015-12-28,22.908
2015-12-29,20.368
2015-12-30,29.512
2015-12-31,10.308
2016-01-01,10.072
2016-01-02,9.544
2016-01-03,22.656
2016-01-04,21.212
2016-01-05,34.392
2016-01-06,20.236
2016-01-07,17.496
2016-01-08,30.676
2016-01-09,14.256
2016-01-10,12.504
2016-01-11,22.34
2016-01-12,24.408
2016-01-13,25.244
2016-01-14,22.148
2016-01-15,21.944
2016-01-16,12.964
2016-01-17,15.076
2016-01-18,24.324
2016-01-19,33.652
2016-01-20,18.22
2016-01-21,23.848
2016-01-22,20.496
2016-01-23,9.492
2016-01-24,12.412
2016-01-25,23.188
2016-01-26,14.104
2016-01-27,11.228
2016-01-28,11.684
2016-01-29,22.86
2016-01-30,10.356
2016-01-31,8.624
2016-02-01,17.072
2016-02-02,21.112
2016-02-03,20.06
2016-02-04,29.1
2016-02-05,16.032
2016-02-06,12.708
2016-02-07,11.908
2016-02-08,18.604
2016-02-09,18.564
2016-02-10,22.984
2016-02-11,19.256
2016-02-12,26.216
2016-02-13,18.028
2016-02-14,10.06
2016-02-15,31.968
2016-02-16,59.692
2016-02-17,24.88
2016-02-18,21.48
2016-02-19,13.32
2016-02-20,12.468
2016-02-21,10.62
2016-02-22,27.36
2016-02-23,22.924
2016-02-24,15.888
2016-02-25,14.9
2016-02-26,18.688
2016-02-27,8.472
2016-02-28,10.732
2016-02-29,23.884
2016-03-01,14.604
2016-03-02,18.664
2016-03-03,12.912
2016-03-04,9.468
2016-03-05,9.244
2016-03-06,5.86
2016-03-07,17.68
2016-03-08,16.296
2016-03-09,19.252
